ticker,company_name,event_date,cluster_start,cluster_end,n_unique_insiders,n_transactions,insider_names,total_value,avg_price,first_trade_date,last_trade_date,first_filing_date,last_filing_date
FXNC,First National Corp /va/,2023-06-05 15:15:14,2023-04-28,2023-05-24,4,18,Aikens Jason C; Patel Kirtesh; Smith Gerald F Jr; Wilkins III James R,411522,14.47777777777778,2023-04-28,2023-05-24,2023-04-28 16:57:27,2023-06-05 15:15:14
EBTC,Enterprise Bancorp Inc /ma/,2023-06-05 16:48:18,2023-05-04,2023-06-01,3,3,Ansin Ken S; Baroni Gino J; Putziger Michael T,128069,27.166666666666668,2023-05-04,2023-06-01,2023-05-08 13:22:45,2023-06-05 16:48:18
CWBC,Community West Bancshares /,2023-06-06 06:09:19,2023-05-03,2023-06-01,5,6,Bartlein Robert; Chadwick Suzanne Marie; Peeples William R; Plourd Martin E; Stovesand Kirk,162565,11.03,2023-05-03,2023-06-01,2023-05-05 15:14:02,2023-06-06 06:09:19
CBFV,"Cb Financial Services, Inc.",2023-06-06 11:25:19,2023-05-08,2023-06-05,3,4,Guthrie Charles R.; Lacarte John J; Montgomery John Haines,180398,18.8625,2023-05-08,2023-06-05,2023-05-08 17:35:02,2023-06-06 11:25:19
HEAR,Turtle Beach Corp,2023-06-06 16:05:29,2023-05-09,2023-06-02,5,8,Jimenez Terry; Scherping Katherine Lee; Sze Julia; Wilson Michelle D; Wolfe Andrew,362315,11.11375,2023-05-09,2023-06-02,2023-05-11 16:05:37,2023-06-06 16:05:29
HWBK,"Hawthorn Bancshares, Inc.",2023-06-06 17:13:39,2023-05-05,2023-05-31,6,8,Bexten Gregg A.; Freeman Philip D; Giles Brent M; Hettinger Shawna M.; Riley Kevin L; Turner David T,173050,18.41875,2023-05-05,2023-05-31,2023-05-09 10:28:48,2023-06-06 17:13:39
PRFT,Perficient Inc,2023-06-06 17:56:00,2023-05-22,2023-06-06,3,3,Derrickson Ralph C; Matthews Brian L; Pechloff Nancy C,119937,76.45333333333333,2023-05-22,2023-06-06,2023-05-24 16:37:58,2023-06-06 17:56:00
PRAA,Pra Group Inc,2023-06-06 19:11:23,2023-05-17,2023-06-02,4,4,Atal Vikram A; Connelly Marjorie Mary; Paschke Brett Lee; Tabakin Scott M,1272900,19.247500000000002,2023-05-17,2023-06-02,2023-05-19 11:27:33,2023-06-06 19:11:23
BW,"Babcock & Wilcox Enterprises, Inc.",2023-06-07 09:00:29,2023-05-12,2023-06-06,3,5,"B. Riley Financial, Inc.; Salamone Louis Jr; Young Kenneth M",949540,5.390000000000001,2023-05-12,2023-06-06,2023-05-16 07:30:18,2023-06-07 09:00:29
UBSI,United Bankshares Inc/wv,2023-06-07 10:01:30,2023-05-15,2023-06-06,5,6,Fitzgerald Michael P; Jackson Diana Lewis; McNamara J Paul; Rice Lacy I III; White Gary G,447286,29.334999999999997,2023-05-15,2023-06-06,2023-05-16 09:57:25,2023-06-07 10:01:30
TCBC,"Tc Bancshares, Inc.",2023-06-07 13:21:34,2023-06-01,2023-06-06,4,5,Bryant Joshua Travis; Dixon Charles; Johnson Jefferson; Rumble Fortson,168133,14.113999999999999,2023-06-01,2023-06-06,2023-06-05 10:22:43,2023-06-07 13:21:34
NLCP,"Newlake Capital Partners, Inc.",2023-06-07 16:27:47,2023-05-12,2023-06-06,3,3,Kadens Peter A.; Martay Peter Wiser; Meyer Lisa,60471,12.44,2023-05-12,2023-06-06,2023-05-15 16:58:49,2023-06-07 16:27:47
MODG,Topgolf Callaway Brands Corp.,2023-06-08 16:15:23,2023-05-11,2023-06-08,4,6,Brewer Oliver G III; Fine Rebecca; Lynch Brian P.; Ogunlesi Adebayo O.,2578770,17.471666666666668,2023-05-11,2023-06-08,2023-05-11 16:16:02,2023-06-08 16:15:23
HEI,Heico Corp,2023-06-08 16:35:15,2023-06-02,2023-06-07,10,11,Culligan Thomas M; Fine Carol F.; Henriques Adolfo; Hildebrandt Mark H; Mendelson Eric A; Mendelson Laurans A; Mendelson Victor H; Neitzel Julie; Schriesheim Alan; Schwitter Frank J,414762,149.56727272727272,2023-06-02,2023-06-07,2023-06-06 14:41:29,2023-06-08 16:35:15
TFIN,"Triumph Financial, Inc.",2023-06-08 17:45:19,2023-05-08,2023-06-06,4,7,Barnes Harrison B.; Deadman Davis R; Ritterbusch Todd; Sepulveda Carlos M,1186651,31.198571428571434,2023-05-08,2023-06-06,2023-05-10 16:08:56,2023-06-08 17:45:19
CALC,"Calcimedica, Inc.",2023-06-09 21:19:32,2023-06-06,2023-06-09,3,6,Leheny A. Rachel; Middleton Fred A; Roberts Eric W,52721,5.165,2023-06-06,2023-06-09,2023-06-08 21:09:38,2023-06-09 21:19:32
OPOF,Old Point Financial Corp,2023-06-12 11:40:42,2023-05-03,2023-06-02,11,24,Adams Stephen Conway; Buckless Donald S; Glasser Michael A; Golden Sarah B; Greene Dr Arthur D; Kauders A Eric Jr; Ralston Susan; Shuford Robert F Jr; Thacker Clark Rebekah Ellen; Wash Elizabeth S; Witt Joseph R,119421,16.889583333333334,2023-05-03,2023-06-02,2023-05-05 14:45:51,2023-06-12 11:40:42
GRNT,"Granite Ridge Resources, Inc.",2023-06-12 15:00:29,2023-05-23,2023-06-09,7,13,Brandenberg Luke C; Darden Thaddeus; Everard Michele J; Farquharson Tyler; McCartney John; Miller Matthew Reade; Perry Griffin,217337,5.8876923076923084,2023-05-23,2023-06-09,2023-05-24 10:46:31,2023-06-12 15:00:29
DG,Dollar General Corp,2023-06-12 16:16:00,2023-06-05,2023-06-08,3,3,Calbert Michael M; Chadwick Ana Maria; Owen Jeffery,1576666,157.5,2023-06-05,2023-06-08,2023-06-07 16:24:39,2023-06-12 16:16:00
AKYA,"Akoya Biosciences, Inc.",2023-06-12 18:18:36,2023-06-12,2023-06-12,6,6,Ek John Frederick; Lai Goldman Myla; Mendel Scott; Raffin Thomas A.; Shepler Robert G; Winkler Matthew,12016940,5.0,2023-06-12,2023-06-12,2023-06-12 18:15:15,2023-06-12 18:18:36
GME,Gamestop Corp.,2023-06-13 08:36:28,2023-06-09,2023-06-09,3,3,Attal Alain; Cheng Lawrence; Cohen Ryan,10336292,22.436666666666667,2023-06-09,2023-06-09,2023-06-09 17:40:40,2023-06-13 08:36:28
ZUMZ,Zumiez Inc,2023-06-13 16:01:41,2023-06-05,2023-06-09,3,3,Brooks Richard Miles; Ellis Adam Christopher; Murphy James P.,1237850,14.37,2023-06-05,2023-06-09,2023-06-06 16:00:37,2023-06-13 16:01:41
AAP,Advance Auto Parts Inc,2023-06-13 16:39:19,2023-06-07,2023-06-09,6,6,Bailo Carla Jean; Ferraro John Francis; Hilson Joan M; Jones Jeffrey J II; Lee Eugene I Jr; Pertz Douglas A,1160726,65.43499999999999,2023-06-07,2023-06-09,2023-06-09 16:24:07,2023-06-13 16:39:19
PEBK,Peoples Bancorp of North Carolina Inc,2023-06-13 17:51:39,2023-06-02,2023-06-09,3,3,Howard Douglas S; Price Billy L Jr Dr; Zachary Benjamin I,49463,19.536666666666665,2023-06-02,2023-06-09,2023-06-02 17:00:07,2023-06-13 17:51:39
GCO,Genesco Inc,2023-06-13 18:03:00,2023-05-30,2023-06-09,5,5,Diamond Matthew C; Ewoldsen Daniel E; George Thomas; Sandfort Gregory A; Vaughn Mimi Eckel,884552,19.323999999999998,2023-05-30,2023-06-09,2023-05-30 16:30:05,2023-06-13 18:03:00
CZWI,Citizens Community Bancorp Inc.,2023-06-14 09:26:33,2023-06-02,2023-06-12,3,4,Bianchi Stephen M; Broucek James S; Skarvan Kathleen,12761,8.7975,2023-06-02,2023-06-12,2023-06-02 16:53:53,2023-06-14 09:26:33
ATLO,Ames National Corp,2023-06-14 16:20:06,2023-05-31,2023-06-12,3,3,Baudler Horras Betty A; Cassabaum Michelle R; Snodgrass Adam,11240,18.816666666666666,2023-05-31,2023-06-12,2023-06-01 11:54:34,2023-06-14 16:20:06
CARE,"Carter Bankshares, Inc.",2023-06-14 16:26:05,2023-05-15,2023-06-14,3,6,Adams Arthur Loran; Bird Michael R; Stephens Curtis E,2536,14.75,2023-05-15,2023-06-14,2023-05-16 10:49:44,2023-06-14 16:26:05
GBNY,"Generations Bancorp Ny, Inc.",2023-06-14 17:36:42,2023-06-13,2023-06-13,5,5,Aikman Cynthia S; Case Menzo D; Dyson Derek M; Jones Bradford M; Nicchi Frank,43557,9.03,2023-06-13,2023-06-13,2023-06-14 17:29:45,2023-06-14 17:36:42
LSEA,Landsea Homes Corp,2023-06-14 21:55:45,2023-06-12,2023-06-12,3,3,Forsum Michael; Ho John; Porter Christopher T,449993,7.5,2023-06-12,2023-06-12,2023-06-14 21:53:32,2023-06-14 21:55:45
CRGY,Crescent Energy Co,2023-06-16 17:09:03,2023-06-07,2023-06-14,4,6,Falk Todd; Kendall Brandi; Rockecharlie David C.; Shi Bo,129462,10.203333333333333,2023-06-07,2023-06-14,2023-06-09 17:06:32,2023-06-16 17:09:03
ACNB,Acnb Corp,2023-06-21 14:15:58,2023-05-18,2023-06-15,3,6,Elsner Frank III; Helt James; Stock Alan J,158167,30.956666666666667,2023-05-18,2023-06-15,2023-05-22 14:50:47,2023-06-21 14:15:58
CAVA,"Cava Group, Inc.",2023-06-22 16:33:00,2023-06-20,2023-06-20,4,4,Bertram Kenneth Robert; Somers Jennifer; Tolivar Tricia K.; Xenohristos Theodoros,211090,22.0,2023-06-20,2023-06-20,2023-06-22 16:31:18,2023-06-22 16:33:00
CBKM,Consumers Bancorp Inc /oh/,2023-06-22 21:40:54,2023-06-05,2023-06-22,7,8,Gano Ann M; Goris Bradley; Kiko Richard T Jr; Lober Ralph J II; Paden Frank L; Parkinson John W; Williams Derek G,75612,17.009999999999998,2023-06-05,2023-06-22,2023-06-05 15:58:47,2023-06-22 21:40:54
JUVF,Juniata Valley Financial Corp,2023-06-23 15:03:21,2023-06-16,2023-06-23,3,6,Buffington Michael A.; Havice Timothy I; Scarnati Joseph B. III,91388,15.066666666666665,2023-06-16,2023-06-23,2023-06-20 15:49:01,2023-06-23 15:03:21
FRAF,Franklin Financial Services Corp /pa/,2023-06-23 15:12:52,2023-05-31,2023-06-21,4,8,Carmack Karen K; Carroll Charles Benner Jr; Duffey Gregory A; Hollar Mark R,9289,26.56875,2023-05-31,2023-06-21,2023-06-01 09:26:20,2023-06-23 15:12:52
BWFG,"Bankwell Financial Group, Inc.",2023-06-26 14:23:59,2023-06-22,2023-06-22,5,5,Dale Eric J; Dunne Jeffrey R; Garnett James M Jr; Porto Carl M; Seidman Lawrence B,34392,24.298,2023-06-22,2023-06-22,2023-06-26 12:32:32,2023-06-26 14:23:59
MPAA,Motorcar Parts of America Inc,2023-06-27 21:22:24,2023-06-23,2023-06-23,3,3,"Bison Capital Partners Vi, L.P.; Bison Capital Partners Vi-A, L.P.; Trussler Douglas B",1050000,7.0,2023-06-23,2023-06-23,2023-06-27 21:21:13,2023-06-27 21:22:24
UBFO,United Security Bancshares,2023-06-28 14:16:02,2023-05-01,2023-05-22,3,3,Ellithorpe G Thompson; Hammack Heather; Woods Dennis R,21694,5.896666666666667,2023-05-01,2023-05-22,2023-05-02 15:35:41,2023-06-28 14:16:02
CMTL,Comtech Telecommunications Corp /de/,2023-06-28 21:02:34,2023-06-13,2023-06-26,6,7,Bondi Michael; Carpenter Wendi B.; Hedden Maria; Peterman Ken Allen; Quinlan Mark R.; Walther Donald E.,1033180,9.184285714285712,2023-06-13,2023-06-26,2023-06-14 16:10:29,2023-06-28 21:02:34
ZVRA,"Zevra Therapeutics, Inc.",2023-06-30 16:14:13,2023-05-18,2023-06-09,3,4,Bode John B; Schafer Joshua; Watton Corey Michael,59670,5.2725,2023-05-18,2023-06-09,2023-05-19 17:53:37,2023-06-30 16:14:13
SPG,Simon Property Group Inc /de/,2023-07-05 13:39:59,2023-06-30,2023-06-30,10,10,Aeppel Glyn; Glasscock Larry C; Hubbard Allan B; Leibowitz Reuben S; Lewis Randall J; Rodkin Gary M; Roe Peggy Fang; Selig Stefan M; Smith Daniel C.; Stewart Marta R,306198,116.16000000000001,2023-06-30,2023-06-30,2023-07-05 13:19:33,2023-07-05 13:39:59
